x,y,t
0.018,0.038,-0.026
0.510,0.388,-0.476
0.575,0.417,-0.541
-0.261,-0.200,0.239
-0.534,-0.360,0.486
-0.474,-0.354,0.475
0.148,0.109,-0.124
0.433,0.316,-0.418
-0.154,-0.117,0.172
-0.611,-0.437,0.566
-0.635,-0.437,0.559
-0.119,-0.105,0.130
0.575,0.417,-0.566
-0.113,-0.099,0.104
0.125,0.055,-0.111
-0.362,-0.229,0.338
0.160,0.139,-0.151
-0.427,-0.283,0.375
0.593,0.394,-0.557
-0.569,-0.348,0.515
0.380,0.251,-0.360
0.593,0.417,-0.550
-0.154,-0.069,0.122
0.196,0.121,-0.186
0.344,0.257,-0.320
-0.071,-0.016,0.057
0.297,0.192,-0.282
-0.492,-0.318,0.424
0.338,0.210,-0.293
0.617,0.423,-0.565
0.344,0.239,-0.296
0.623,0.447,-0.579
0.000,-0.034,0.011
0.119,0.097,-0.135
-0.498,-0.372,0.478
0.611,0.417,-0.561
0.611,0.441,-0.599
-0.356,-0.271,0.353
0.255,0.174,-0.214
0.196,0.115,-0.162
-0.219,-0.182,0.238
0.077,0.032,-0.064
-0.415,-0.283,0.397
0.587,0.382,-0.540
0.095,0.067,-0.103
0.237,0.144,-0.193
-0.249,-0.170,0.239
-0.457,-0.318,0.452
0.403,0.293,-0.398
-0.190,-0.099,0.172
0.113,0.032,-0.080
0.219,0.121,-0.171
0.030,0.032,-0.052
-0.362,-0.247,0.319
-0.397,-0.283,0.358
0.629,0.417,-0.590
0.125,0.073,-0.122
-0.237,-0.206,0.247
0.522,0.399,-0.496
-0.356,-0.200,0.317
-0.065,-0.057,0.071
0.480,0.299,-0.432
-0.213,-0.122,0.160
0.089,0.055,-0.106
0.380,0.233,-0.341
0.231,0.156,-0.196
0.546,0.423,-0.527
-0.190,-0.122,0.148
-0.065,-0.016,0.062
0.024,-0.022,-0.007
0.581,0.411,-0.534
0.498,0.364,-0.491
0.225,0.174,-0.236
-0.036,-0.016,0.046
0.350,0.275,-0.328
0.386,0.293,-0.394
-0.463,-0.318,0.440
0.142,0.097,-0.142
0.421,0.287,-0.386
0.475,0.316,-0.448
-0.273,-0.158,0.253
0.261,0.144,-0.235
-0.362,-0.241,0.325
-0.338,-0.235,0.291
0.558,0.423,-0.526
-0.391,-0.247,0.356
-0.552,-0.419,0.533
0.374,0.251,-0.349
-0.480,-0.312,0.443
-0.297,-0.152,0.259
0.077,0.061,-0.093
-0.148,-0.063,0.130
-0.486,-0.330,0.418
-0.018,0.026,-0.001
0.492,0.358,-0.474
-0.065,-0.075,0.066
-0.142,-0.117,0.126
-0.492,-0.336,0.439
-0.486,-0.342,0.454
-0.065,-0.081,0.070
0.480,0.334,-0.445
0.178,0.121,-0.162
-0.119,-0.057,0.102
-0.629,-0.449,0.583
0.469,0.352,-0.450
0.036,0.020,-0.013
0.119,0.073,-0.115
-0.059,-0.051,0.037
0.475,0.299,-0.430
-0.474,-0.366,0.460
-0.077,-0.057,0.062
0.255,0.216,-0.253
-0.421,-0.247,0.380
-0.243,-0.211,0.254
0.326,0.222,-0.298
-0.261,-0.188,0.235
-0.356,-0.217,0.310
-0.326,-0.265,0.338
0.219,0.144,-0.195
0.125,0.079,-0.118
0.332,0.251,-0.311
0.498,0.346,-0.449
0.475,0.334,-0.453
-0.445,-0.283,0.411
-0.166,-0.117,0.153
-0.368,-0.300,0.375
-0.457,-0.336,0.450
-0.030,-0.028,0.033
-0.356,-0.271,0.334
0.427,0.316,-0.411
-0.451,-0.318,0.419
-0.451,-0.318,0.439
-0.178,-0.087,0.159
0.380,0.251,-0.353
-0.575,-0.395,0.514
-0.136,-0.057,0.129
-0.486,-0.354,0.462
0.059,-0.004,-0.030
-0.498,-0.306,0.458
0.320,0.216,-0.289
-0.558,-0.360,0.509
0.611,0.453,-0.585
0.540,0.382,-0.505
-0.267,-0.200,0.245
-0.178,-0.117,0.147
0.617,0.411,-0.581
-0.302,-0.235,0.282
-0.053,-0.039,0.069
-0.605,-0.401,0.553
0.421,0.257,-0.376
0.047,-0.022,-0.023
0.498,0.346,-0.458
0.012,0.032,-0.022
0.267,0.180,-0.268
-0.018,-0.016,0.011
-0.463,-0.306,0.429
0.469,0.358,-0.447
0.522,0.376,-0.481
0.125,0.115,-0.121
0.113,0.079,-0.114
-0.534,-0.389,0.507
0.617,0.459,-0.583
-0.332,-0.211,0.296
-0.208,-0.158,0.205
0.000,0.008,0.019
0.457,0.287,-0.421
-0.338,-0.265,0.346
0.439,0.340,-0.424
-0.196,-0.146,0.188
-0.255,-0.158,0.246
0.569,0.453,-0.551
-0.569,-0.407,0.525
0.641,0.441,-0.588
-0.374,-0.247,0.363
-0.569,-0.360,0.517
0.611,0.411,-0.544
0.492,0.328,-0.457
-0.047,-0.028,0.030
-0.338,-0.259,0.315
-0.101,-0.063,0.085
-0.036,-0.039,0.053
-0.047,-0.004,0.032
0.255,0.186,-0.249
0.623,0.429,-0.595
-0.540,-0.354,0.492
-0.261,-0.194,0.261
-0.018,-0.010,0.018
0.053,0.032,-0.060
0.119,0.121,-0.125
-0.646,-0.443,0.578
0.641,0.429,-0.598
0.433,0.340,-0.411
0.255,0.186,-0.255
0.285,0.198,-0.258
-0.469,-0.372,0.455
-0.101,-0.069,0.092
0.534,0.358,-0.475
-0.421,-0.300,0.395
-0.036,-0.010,0.029
0.308,0.210,-0.264
-0.599,-0.413,0.576
-0.599,-0.425,0.551
-0.231,-0.152,0.205
0.504,0.346,-0.465
-0.036,-0.051,0.040
0.439,0.281,-0.364
0.225,0.127,-0.204
0.433,0.311,-0.397
-0.534,-0.372,0.542
0.101,0.050,-0.072
-0.623,-0.401,0.567
0.469,0.316,-0.445
-0.344,-0.229,0.309
-0.314,-0.217,0.290
0.540,0.370,-0.500
-0.403,-0.312,0.391
-0.036,-0.034,0.044
-0.409,-0.277,0.360
-0.469,-0.342,0.431
-0.498,-0.372,0.471
-0.593,-0.431,0.556
0.540,0.370,-0.508
0.611,0.459,-0.577
-0.617,-0.407,0.561
-0.344,-0.253,0.301
0.332,0.239,-0.304
0.249,0.144,-0.199
0.457,0.334,-0.422
0.344,0.245,-0.337
-0.617,-0.413,0.546
-0.059,-0.039,0.024
-0.030,0.008,0.021
-0.581,-0.407,0.552
0.498,0.322,-0.454
-0.415,-0.294,0.374
-0.587,-0.360,0.539
0.243,0.162,-0.211
0.510,0.405,-0.486
0.504,0.328,-0.470
0.172,0.109,-0.160
-0.077,-0.087,0.102
-0.528,-0.354,0.479
0.498,0.376,-0.470
0.243,0.144,-0.217
-0.522,-0.378,0.507
-0.119,-0.099,0.110
-0.053,-0.028,0.018
0.356,0.239,-0.340
-0.030,-0.034,0.040
-0.213,-0.128,0.187
-0.285,-0.158,0.257
