x,y,t,p
651,433,0,1
648,438,42,0
650,435,43,1
645,437,341,0
645,443,525,1
644,444,696,1
643,437,885,0
651,435,974,1
641,436,1049,0
650,438,1284,1
647,436,1444,1
648,436,1612,1
647,437,1633,1
645,439,1677,1
650,435,1689,1
651,436,1732,1
651,437,1795,1
645,437,1807,1
650,436,1808,1
650,438,1809,1
644,440,1838,1
651,438,1952,1
650,437,1959,1
652,436,1974,1
646,440,1979,1
652,437,1980,1
651,437,1986,1
651,436,1993,1
653,437,1997,1
654,437,2004,1
653,438,2007,1
643,435,2021,1
643,434,2025,1
645,436,2032,1
645,435,2035,1
644,434,2064,1
652,438,2070,1
644,435,2070,1
646,435,2096,1
654,436,2102,1
651,435,2108,1
654,438,2109,1
642,435,2113,1
654,437,2121,1
645,434,2123,1
646,436,2146,1
647,435,2146,1
653,439,2147,1
651,438,2151,1
653,438,2157,1
643,437,2160,1
651,437,2178,1
651,436,2189,1
650,437,2190,1
643,435,2219,1
655,438,2230,1
653,437,2241,1
652,438,2246,1
655,437,2263,1
642,434,2281,1
656,437,2281,1
654,438,2300,1
642,433,2308,1
655,436,2314,1
656,438,2335,1
653,437,2426,0
648,432,2446,1
648,432,2446,1
654,438,2483,0
654,438,2483,0
655,438,2499,0
642,434,2504,0
643,435,2509,0
653,438,2511,0
651,437,2513,0
644,435,2530,0
652,438,2547,0
652,438,2547,0
651,438,2568,0
654,437,2576,0
656,437,2588,0
655,437,2599,0
655,436,2621,0
650,437,2640,0
642,433,2675,0
645,435,2676,0
653,439,2694,0
643,434,2722,0
652,437,2755,0
653,437,2819,0
654,436,2883,0
646,435,2887,0
656,438,2962,0
644,434,2964,0
651,436,2993,0
650,438,3086,0
645,434,3093,0
642,435,3099,0
649,435,3245,1
648,437,3319,1
651,434,3338,1
646,436,3412,0
653,438,3412,0
651,435,3558,1
652,438,3897,0
652,435,4392,1
650,434,4470,1
650,435,4498,1
650,433,4568,1
647,438,4754,1
651,436,4854,1
651,437,4872,1
651,435,4901,1
646,439,4924,1
647,436,5016,1
651,437,5191,0
651,434,5288,1
650,432,5319,1
652,434,5370,1
647,439,5522,1
648,440,5960,1
652,435,5989,1
644,443,5990,1
645,436,6392,0
652,434,6452,1
652,432,6684,1
651,434,7180,1
648,438,7252,1
652,434,7315,1
651,433,7349,1
652,435,7352,1
648,435,7419,1
648,436,7460,1
649,436,7549,1
646,436,7734,1
645,434,7738,1
646,434,7803,1
647,434,7826,1
654,436,7830,1
645,436,7851,1
653,435,7867,1
644,434,7876,1
644,433,7880,1
645,434,7881,1
645,435,7900,1
653,436,7917,1
651,437,7923,1
654,435,7926,1
644,435,7935,1
646,435,7937,1
647,436,7957,1
646,433,7960,1
647,435,7968,1
643,434,7970,1
654,436,7971,1
645,433,7982,1
652,435,7982,1
653,437,7987,1
655,436,7988,1
654,437,7990,1
646,442,7998,1
649,433,8004,1
652,437,8011,1
645,434,8011,1
648,434,8013,1
651,435,8021,1
646,434,8023,1
645,435,8030,1
655,435,8038,1
651,436,8052,1
653,435,8053,1
656,435,8055,1
652,436,8064,1
644,434,8066,1
647,434,8077,1
652,434,8093,1
652,434,8093,1
654,436,8100,1
655,437,8102,1
654,435,8109,1
654,437,8111,1
653,438,8114,1
650,434,8133,1
655,436,8145,1
643,433,8156,1
652,435,8158,1
648,435,8158,1
656,437,8163,1
656,436,8181,1
649,434,8186,1
653,436,8192,1
653,437,8201,1
652,436,8210,1
652,438,8211,1
657,436,8224,1
657,437,8232,1
653,434,8238,1
657,435,8284,1
656,435,8325,1
646,434,8357,0
645,435,8379,0
645,434,8389,0
647,433,8396,1
647,433,8396,1
643,433,8419,0
655,436,8453,0
644,434,8453,0
654,436,8456,0
657,436,8479,0
643,434,8491,0
653,436,8501,0
644,435,8549,0
656,436,8550,0
653,437,8556,0
652,436,8557,0
655,437,8580,0
654,437,8582,0
647,434,8586,0
656,434,8598,1
656,437,8637,0
654,434,8648,1
650,431,8726,1
656,435,8728,0
657,435,8741,0
650,433,8750,1
655,436,8774,0
647,435,8848,0
653,433,8850,1
645,434,8944,0
653,435,9003,0
654,435,9022,0
654,436,9054,0
652,434,9076,1
647,438,9115,1
646,438,9119,1
653,437,9127,0
652,435,9301,0
652,437,9328,0
655,435,9362,0
650,432,9408,1
647,437,9417,1
647,442,9484,1
647,441,9796,1
657,437,9819,0
656,434,9918,0
651,432,9935,1
652,434,10155,1
653,432,10336,1
649,435,10390,1
