x,y,t,p
0,583,0,1
0,582,184,1
0,583,259,1
0,581,307,1
1,582,313,1
0,582,315,1
0,580,336,1
1,581,359,1
2,581,399,1
0,581,408,1
0,582,417,1
3,580,434,1
1,582,435,1
1,581,454,1
2,579,468,1
1,580,490,1
2,580,529,1
0,580,552,1
1,579,608,1
3,579,616,1
0,582,652,0
1,582,664,0
0,579,665,1
1,578,674,1
0,583,691,0
2,578,763,1
2,579,778,1
0,582,782,0
4,579,794,1
3,578,801,1
4,578,814,1
3,579,817,1
1,581,829,0
0,581,839,0
1,578,878,1
2,581,882,0
1,582,884,0
1,579,887,1
3,578,957,1
4,577,961,1
0,578,964,1
2,579,977,1
0,577,978,1
3,577,996,1
0,579,998,1
2,578,1003,1
2,577,1033,1
4,577,1074,1
5,577,1076,1
3,577,1156,1
2,580,1160,0
3,580,1187,0
1,577,1193,1
4,576,1210,1
3,579,1230,0
0,578,1240,1
1,578,1240,1
0,581,1241,0
3,576,1264,1
2,579,1268,0
2,579,1269,0
1,581,1307,0
4,579,1307,0
2,576,1307,1
1,580,1350,0
0,577,1355,1
3,578,1378,0
2,577,1402,1
1,579,1407,0
1,576,1411,1
4,578,1430,0
4,575,1449,1
0,580,1451,0
0,576,1460,1
2,576,1466,1
4,577,1469,0
3,575,1479,1
2,575,1500,1
3,577,1521,0
2,578,1552,0
0,579,1553,0
1,578,1557,0
1,576,1570,1
4,576,1610,0
2,577,1626,0
2,579,1636,0
2,575,1652,1
1,575,1669,1
3,578,1694,0
0,578,1700,0
4,575,1722,0
0,582,1759,0
5,577,1764,0
3,574,1770,1
1,578,1778,0
2,576,1779,0
3,576,1786,0
0,576,1803,1
1,577,1854,0
0,579,1876,0
3,575,1885,0
2,577,1908,0
2,575,1913,0
3,573,1919,1
0,577,1951,0
2,573,1954,1
0,578,1964,0
1,576,1983,0
3,574,1989,0
1,573,2052,1
1,575,2095,0
1,577,2095,0
0,573,2101,1
0,576,2114,0
1,576,2372,0
2,573,2386,0
2,576,5927,0
3,577,6195,0
2,578,6250,0
1,579,6382,0
2,581,7350,0
2,581,7351,0
0,582,8001,1
0,581,8035,1
0,582,8114,1
1,582,8115,1
0,583,8135,1
1,581,8215,1
2,581,8218,1
0,581,8226,1
0,582,8260,1
1,583,8274,1
2,582,8298,1
1,582,8317,1
0,583,8325,1
1,581,8330,1
3,581,8344,1
0,581,8376,1
4,580,8395,1
0,582,8402,1
3,580,8415,1
2,581,8422,1
2,582,8430,1
1,581,8439,1
1,580,8460,1
0,580,8467,1
1,579,8477,1
2,580,8486,1
3,581,8496,1
4,580,8564,1
4,579,8575,1
5,579,8585,1
3,580,8589,1
2,579,8606,1
0,583,8633,0
3,578,8644,1
0,582,8657,0
1,582,8669,0
2,578,8671,1
2,582,8687,0
1,581,8703,0
1,579,8732,1
4,578,8746,1
3,579,8760,1
0,582,8779,0
0,580,8786,1
3,581,8799,0
0,579,8807,1
5,578,8809,1
4,579,8815,1
2,581,8828,0
3,577,8838,1
3,578,8842,1
1,578,8886,1
5,577,8888,1
0,581,8889,0
1,581,8889,0
4,580,8902,0
6,577,8915,1
2,579,8938,1
2,578,8944,1
1,582,8945,0
4,577,8945,1
3,580,8956,0
4,578,8972,1
2,577,8982,1
3,577,8989,1
1,583,8995,0
5,577,9033,1
0,582,9047,0
3,578,9086,1
2,581,9088,0
5,576,9108,1
4,577,9112,1
6,576,9119,1
1,577,9119,1
1,579,9123,1
2,576,9141,1
1,578,9146,1
4,576,9163,1
0,579,9176,1
4,579,9213,0
2,580,9213,0
3,576,9213,1
2,577,9226,1
3,577,9233,1
0,578,9241,1
5,576,9288,1
4,576,9308,1
0,581,9320,0
5,578,9334,0
5,579,9336,0
1,580,9368,0
5,575,9380,1
2,576,9385,1
2,579,9388,0
3,579,9388,0
2,579,9388,0
6,575,9390,1
1,576,9390,1
4,580,9399,0
4,575,9410,1
0,580,9413,0
3,575,9430,1
4,578,9438,0
3,576,9455,1
3,578,9470,0
6,577,9485,0
5,577,9514,0
1,579,9528,0
6,576,9532,0
5,576,9534,0
3,575,9556,1
2,575,9570,1
5,574,9572,1
3,574,9586,1
4,577,9599,0
4,576,9607,0
2,578,9637,0
4,574,9642,1
1,576,9643,1
5,573,9650,1
1,575,9651,1
3,577,9651,0
0,579,9660,0
3,578,9671,0
3,580,9682,0
3,574,9714,1
4,576,9728,0
4,579,9730,0
1,579,9732,0
1,578,9739,0
4,578,9746,0
2,575,9748,1
2,577,9759,0
2,574,9760,1
4,573,9771,1
3,576,9785,0
5,573,9811,1
2,573,9827,1
4,575,9843,0
5,575,9854,0
5,574,9876,0
3,573,9886,1
0,579,9914,0
3,575,9928,0
6,575,9932,0
1,577,9993,0
2,576,10015,0
4,574,10022,0
2,575,10036,0
2,573,10053,1
2,577,10067,0
3,577,10076,0
5,573,10121,0
3,574,10127,0
0,578,10128,0
1,578,10130,0
3,572,10160,1
1,576,10180,0
4,573,10215,0
1,573,10229,1
2,572,10238,1
2,575,10254,0
2,574,10285,0
1,572,10323,1
1,575,10329,0
0,573,10374,1
3,573,10396,0
2,573,10421,0
3,572,10479,0
0,572,10564,1
1,573,10611,0
2,572,10704,0
1,574,10715,0
0,574,10756,0
0,573,10770,0
1,572,10875,0
0,572,10948,0
0,574,11410,1
0,572,12913,1
1,572,13027,1
0,572,13378,0
4,577,14102,0
0,580,14337,0
6,577,14383,1
2,579,14439,0
3,581,15314,0
2,582,15555,0
0,582,16029,1
0,581,16052,1
1,582,16066,1
2,582,16087,1
1,581,16106,1
0,580,16223,1
0,582,16232,1
3,581,16261,1
2,581,16280,1
1,581,16282,1
1,582,16285,1
2,582,16293,1
1,583,16338,1
0,581,16346,1
0,582,16359,1
4,580,16389,1
4,581,16414,1
3,582,16419,1
3,581,16422,1
2,580,16424,1
2,582,16425,1
1,581,16431,1
1,580,16444,1
3,580,16446,1
2,581,16448,1
5,580,16471,1
5,579,16490,1
2,579,16498,1
0,580,16528,1
4,580,16536,1
0,581,16539,1
4,579,16556,1
1,579,16577,1
6,579,16581,1
2,582,16613,0
5,579,16614,1
1,582,16655,0
1,574,16680,1
2,581,16688,0
2,581,16688,0
4,578,16706,1
0,582,16718,0
3,578,16723,1
0,580,16733,1
6,578,16734,1
1,581,16768,0
3,579,16770,1
1,580,16776,1
2,579,16800,1
1,579,16816,1
4,581,16819,0
3,577,16820,1
4,577,16826,1
3,581,16829,0
5,578,16836,1
2,582,16845,0
2,581,16848,0
4,579,16852,1
0,579,16856,1
1,578,16857,1
6,577,16858,1
7,577,16889,1
0,582,16891,0
2,577,16908,1
3,582,16914,0
6,578,16914,1
0,581,16930,0
5,577,16938,1
3,578,16943,1
4,577,16954,1
6,577,16954,1
2,578,16989,1
4,580,16989,0
7,576,16989,1
4,578,16994,1
3,577,17018,1
1,579,17037,1
1,581,17043,0
6,576,17046,1
5,578,17048,1
6,577,17060,1
7,576,17072,1
5,577,17092,1
1,583,17097,0
5,580,17109,0
0,579,17118,1
3,580,17119,0
4,576,17153,1
6,576,17165,1
4,578,17171,1
3,578,17173,1
7,576,17185,1
4,577,17190,1
5,576,17212,1
7,575,17217,1
1,580,17226,0
6,578,17247,0
3,577,17271,1
1,578,17272,1
6,575,17282,1
0,585,17286,0
2,577,17295,1
5,579,17298,0
0,581,17303,0
4,576,17324,1
4,579,17324,0
5,578,17328,0
7,575,17337,1
5,575,17348,1
7,574,17378,1
0,580,17389,0
6,577,17390,0
2,580,17406,0
7,576,17407,0
7,577,17410,0
4,578,17414,0
3,576,17417,1
6,575,17427,1
4,577,17430,1
4,575,17432,1
2,575,17437,1
7,574,17463,1
5,578,17471,0
3,579,17484,0
5,575,17489,1
6,574,17496,1
6,579,17512,0
3,578,17512,0
2,576,17514,1
1,582,17522,0
7,575,17525,0
6,577,17534,0
5,574,17545,1
6,576,17559,0
3,575,17564,1
0,583,17570,0
4,578,17571,0
1,579,17583,0
7,576,17587,0
5,577,17590,0
4,574,17599,1
4,580,17601,0
4,575,17615,1
2,579,17616,0
2,579,17617,0
4,577,17617,0
0,579,17627,0
6,575,17671,0
5,576,17678,0
7,575,17701,0
6,573,17701,1
3,574,17703,1
7,574,17706,0
3,577,17709,0
5,573,17712,1
4,574,17715,1
1,575,17736,1
4,576,17756,0
6,576,17760,0
2,575,17765,1
2,574,17767,1
3,578,17768,0
4,573,17794,1
4,577,17795,0
1,580,17800,0
3,574,17809,1
5,575,17810,0
3,575,17820,1
3,573,17825,1
1,579,17828,0
6,572,17836,1
6,574,17838,0
2,578,17851,0
5,573,17856,1
4,575,17872,0
4,576,17878,0
2,577,17930,0
1,578,17932,0
5,572,17950,1
3,576,17960,0
4,573,17966,1
3,573,17968,1
2,573,17983,1
0,579,17992,0
5,574,17997,0
6,573,18002,0
5,573,18012,0
3,572,18017,1
3,575,18030,0
4,572,18032,1
4,575,18036,0
2,574,18042,1
0,580,18063,0
3,577,18069,0
4,574,18078,0
2,576,18145,0
2,573,18145,1
4,573,18155,0
2,572,18158,1
1,573,18158,1
1,574,18161,1
3,572,18164,1
3,574,18192,0
2,575,18243,0
0,573,18246,1
3,575,18263,0
5,572,18274,0
2,574,18317,0
2,572,18328,1
2,577,18341,0
1,573,18350,1
4,573,18382,0
1,572,18383,1
0,572,18440,1
2,571,18474,1
2,573,18476,0
4,572,18489,0
3,573,18496,0
3,572,18522,0
1,572,18550,1
2,574,18628,0
1,574,18650,0
1,575,18681,0
1,573,18683,0
0,572,18693,1
1,571,18713,1
2,572,18716,0
2,573,18790,0
1,572,18846,0
5,578,18925,0
1,573,19016,0
0,572,19020,0
1,571,19037,0
0,573,19090,0
0,576,19168,0
1,572,19686,0
2,571,19705,0
1,572,20643,1
0,572,20722,1
0,573,20746,1
1,572,20808,1
1,571,20842,1
1,573,20938,1
5,577,20988,0
2,573,21041,1
2,572,21076,1
0,572,21150,0
4,572,21373,1
1,572,21415,0
0,576,21483,1
0,584,21505,0
2,572,21518,0
0,582,22102,0
5,576,22121,0
7,575,22132,1
2,573,22152,0
7,576,22226,1
4,572,22260,0
7,575,22337,0
6,577,22449,1
7,576,22585,0
6,577,22664,0
3,572,23045,0
4,581,23415,0
2,581,24153,1
2,582,24172,1
1,581,24179,1
4,581,24213,1
3,581,24236,1
0,586,24236,0
2,580,24270,1
0,582,24271,1
1,582,24277,1
3,582,24285,1
0,581,24302,1
3,580,24307,1
1,580,24315,1
4,580,24324,1
2,582,24325,1
1,581,24328,1
0,580,24360,1
4,581,24361,1
2,581,24370,1
3,581,24391,1
5,581,24406,1
6,579,24408,1
5,580,24411,1
0,582,24447,1
0,581,24460,1
4,580,24462,1
2,580,24465,1
3,580,24479,1
6,580,24498,1
5,579,24515,1
5,579,24515,1
6,579,24535,1
5,580,24539,1
5,578,24579,1
2,582,24595,0
7,579,24598,1
3,579,24608,1
2,579,24615,1
7,578,24617,1
0,580,24618,1
1,580,24623,1
6,579,24631,1
1,579,24641,1
6,578,24657,1
3,581,24658,0
5,579,24669,1
2,581,24670,0
6,577,24680,1
1,582,24706,0
4,581,24707,0
3,578,24707,1
4,579,24729,1
0,582,24738,0
0,579,24743,1
7,577,24751,1
5,577,24767,1
3,577,24767,1
4,578,24767,1
7,578,24770,1
6,577,24777,1
1,581,24815,0
2,577,24849,1
1,579,24856,1
5,580,24857,0
2,581,24864,0
3,578,24867,1
7,577,24872,1
6,578,24872,1
3,580,24873,0
7,576,24877,1
0,581,24877,0
6,577,24885,1
4,580,24887,0
5,581,24889,0
8,577,24895,1
6,580,24902,0
5,577,24906,1
4,577,24914,1
5,578,24920,1
3,582,24922,0
8,576,24929,1
7,576,24946,1
2,579,24947,1
5,576,24949,1
6,576,24954,1
2,578,24996,1
7,576,25014,1
7,577,25018,1
8,576,25018,1
6,577,25021,1
4,578,25046,1
3,581,25060,0
4,577,25062,1
3,577,25068,1
6,576,25070,1
1,579,25071,1
5,576,25082,1
7,576,25089,1
8,575,25093,1
6,579,25093,0
7,575,25115,1
4,576,25136,1
1,578,25137,1
6,577,25138,1
8,576,25140,1
5,577,25140,1
2,580,25166,0
0,579,25171,1
1,580,25186,0
