x,y,t,p
359,266,0,1
346,267,19093,1
346,267,19093,1
344,266,24950,1
345,266,25008,1
344,265,25054,1
344,266,25615,0
345,266,25674,0
350,265,25970,0
340,265,30773,1
343,265,30907,1
345,266,30971,1
344,266,31013,1
344,266,31488,0
345,266,31611,0
356,261,35286,1
357,261,35447,1
357,261,35447,1
357,262,35483,1
356,262,35601,1
357,261,36798,0
356,262,37125,0
356,261,38280,0
355,260,40998,1
356,261,41143,1
355,261,41232,1
350,261,41381,1
357,261,41632,1
355,261,42211,0
341,264,42576,1
342,264,42639,1
343,264,42849,1
357,261,43024,0
355,260,43629,0
356,261,44025,0
355,260,46959,1
350,263,47516,0
356,261,47583,1
356,261,48922,0
350,264,49552,0
351,264,52591,0
350,260,52773,1
354,260,52984,1
349,262,53640,0
354,259,58643,1
352,260,58794,1
353,259,58841,1
353,260,58998,1
353,259,59758,0
353,260,60151,0
344,262,60466,1
351,263,60834,0
350,262,61021,0
349,263,61184,0
352,260,61345,0
344,262,61390,0
349,259,62765,1
353,258,64197,1
354,258,64467,1
354,258,64467,1
352,259,64542,1
353,259,64659,1
351,260,64855,1
353,260,64869,1
352,260,64902,1
353,258,65537,0
353,260,65572,0
352,260,65596,0
353,259,65661,0
344,262,66335,1
344,261,66690,1
349,261,67064,0
344,262,67323,0
344,261,67448,0
352,259,67693,0
354,260,67845,0
350,261,69982,0
353,258,70094,1
354,257,70299,1
355,257,70321,1
352,259,70383,1
353,259,70547,1
351,259,70652,1
352,259,70730,1
352,260,70778,1
355,257,70895,0
354,257,70905,0
352,259,71386,0
353,259,71455,0
344,261,71951,1
352,260,72133,0
351,262,72273,0
344,261,72541,0
353,258,73122,0
349,258,73283,1
353,258,75869,1
350,258,75891,1
353,257,75943,1
354,257,75945,1
355,257,76045,1
353,258,76177,1
353,259,76318,1
352,259,76396,1
355,257,76458,0
353,257,76782,0
353,258,76814,0
354,257,77172,0
353,259,77262,0
352,259,78213,0
350,260,78445,0
349,260,78568,0
348,260,78746,0
351,260,78897,0
349,259,79557,0
348,259,81479,0
353,257,81758,1
354,257,81812,1
353,258,81920,1
353,258,81920,1
352,258,81958,1
352,259,82088,1
353,259,82160,1
351,258,82170,1
353,258,82196,1
353,258,82567,0
353,257,82780,0
352,258,82959,0
353,259,83098,0
351,258,83114,0
353,258,83382,0
350,261,83969,0
349,258,84814,0
352,259,85271,0
351,259,87295,0
350,260,87334,0
353,257,87681,1
352,257,87713,1
353,256,87726,1
351,257,87742,1
352,256,87775,1
353,258,87814,1
352,258,87855,1
353,257,87887,1
352,259,87958,1
353,258,87965,1
351,258,88113,1
353,256,88439,0
353,257,88461,0
353,258,88601,0
352,257,88620,0
347,259,88624,0
352,256,88761,0
352,258,89020,0
351,258,89114,0
351,257,89131,0
353,258,89478,0
353,257,90523,0
351,256,90570,0
347,258,92405,0
351,256,93494,1
352,256,93525,1
353,256,93624,1
353,255,93695,1
353,257,93698,1
354,256,93721,1
353,256,93776,1
352,257,93811,1
353,257,93878,1
352,258,93981,1
351,257,94032,1
353,256,94379,0
356,256,94476,1
352,256,94656,0
351,257,94717,0
349,263,94742,1
353,257,94766,0
354,256,94778,0
352,257,94830,0
352,258,94836,0
353,256,94875,0
353,255,94964,0
351,256,95326,0
346,257,95535,0
342,255,95686,1
342,254,95758,1
343,254,95858,1
