x,y,t
0.244,-0.170,-0.103
-0.093,0.108,0.047
-0.555,0.336,0.231
0.256,-0.170,-0.113
0.327,-0.256,-0.147
0.298,-0.212,-0.122
0.134,-0.080,-0.058
0.464,-0.351,-0.202
-0.078,0.091,0.036
0.364,-0.268,-0.154
-0.235,0.191,0.109
-0.017,0.059,0.020
0.166,-0.094,-0.072
0.420,-0.324,-0.191
0.459,-0.356,-0.203
0.007,0.030,0.001
0.276,-0.207,-0.126
-0.555,0.336,0.226
-0.213,0.177,0.104
-0.247,0.187,0.111
0.254,-0.165,-0.107
0.151,-0.090,-0.066
0.437,-0.349,-0.203
-0.611,0.345,0.241
-0.601,0.343,0.243
0.142,-0.092,-0.064
0.085,-0.026,-0.026
-0.122,0.133,0.066
0.164,-0.099,-0.064
0.115,-0.046,-0.047
-0.073,0.091,0.037
0.440,-0.334,-0.189
-0.139,0.138,0.070
-0.025,0.059,0.014
0.291,-0.200,-0.117
-0.054,0.074,0.032
0.164,-0.097,-0.071
-0.589,0.336,0.239
-0.191,0.172,0.093
-0.325,0.243,0.148
0.452,-0.341,-0.206
0.408,-0.310,-0.187
0.095,-0.024,-0.025
0.457,-0.349,-0.209
-0.215,0.172,0.094
-0.186,0.157,0.081
-0.469,0.304,0.205
0.107,-0.038,-0.041
-0.399,0.262,0.167
0.039,0.018,-0.012
-0.205,0.169,0.090
0.022,0.040,-0.004
0.110,-0.053,-0.047
-0.653,0.360,0.255
-0.342,0.238,0.143
-0.032,0.077,0.022
-0.137,0.133,0.070
0.296,-0.219,-0.125
-0.078,0.091,0.049
0.107,-0.050,-0.046
-0.506,0.306,0.204
0.352,-0.258,-0.148
0.408,-0.327,-0.187
-0.161,0.152,0.074
0.024,0.011,-0.005
0.186,-0.114,-0.073
-0.186,0.174,0.088
-0.530,0.326,0.224
0.415,-0.314,-0.190
0.337,-0.261,-0.141
0.325,-0.241,-0.141
-0.267,0.201,0.120
0.217,-0.151,-0.099
-0.047,0.072,0.022
0.256,-0.182,-0.114
-0.421,0.277,0.183
-0.257,0.196,0.113
0.440,-0.341,-0.194
-0.237,0.187,0.104
-0.125,0.128,0.067
0.110,-0.038,-0.037
0.088,-0.019,-0.031
0.369,-0.283,-0.164
-0.027,0.072,0.018
0.318,-0.219,-0.109
-0.027,0.059,0.021
-0.462,0.294,0.186
-0.486,0.299,0.195
-0.252,0.201,0.117
-0.557,0.333,0.223
-0.113,0.135,0.062
-0.640,0.360,0.253
0.376,-0.280,-0.171
0.298,-0.224,-0.128
0.212,-0.146,-0.095
-0.416,0.282,0.175
