nframe,x0,y0
0,0.0055471115567216275,0.0019767605568873888
1,0.15146518479322424,0.18949426558110086
2,0.15146518479322424,0.23637364183715398
3,0.11166934663781442,0.08010905431697564
4,-0.03424872659868821,0.12698843057302972
5,0.045342949712131465,0.08010905431697658
6,0.2841179786445903,0.12698843057302972
7,0.19126102294863387,0.11136197182101075
8,0.16473046417836096,-0.0761555332032018
9,0.23105686110404391,-0.16991428571530806
10,0.15146518479322404,0.09573551306899553
11,0.01881239094185818,-0.21679366197136216
12,0.12493462602295097,-0.26367303822741434
13,0.08513878786754131,-0.3261788732354855
14,0.08513878786754131,-0.5918286720197881
15,0.2841179786445903,-0.6074551307718051
16,0.29738325802972687,0.04885613681294052
17,-0.4985335050784691,-1.7794395371731382
18,0.3769749343405462,-0.919984305812161
19,-2.6062344106368527,16.5548692608515
20,-5.210345371907215,16.139545435871508
21,-4.866151883093772,18.543491149519543
22,-5.060943905809152,18.563221034463183
