x,y,t,p
1267,657,0,1
1267,656,154,1
1274,656,223,0
1271,657,309,0
1268,658,431,1
1272,657,1068,0
1266,656,1106,1
1273,656,1186,0
1271,666,1200,1
1266,657,1277,1
1270,668,1322,1
1267,658,1622,1
1277,666,1624,0
1273,657,1631,0
1267,657,1764,1
1266,658,1772,1
1269,657,1899,0
1273,658,1937,0
1265,657,2007,1
1266,660,2057,1
1275,656,2070,0
1274,658,2139,0
1265,656,2165,1
1270,666,2181,1
1271,667,2210,1
1274,657,2269,0
1271,656,2356,0
1271,657,2414,0
1265,658,2481,1
1265,660,2514,1
1270,667,2564,1
1271,668,2650,1
1271,668,2651,1
1270,656,2665,0
1270,657,2855,0
1269,667,2926,1
1273,655,2998,0
1272,658,3031,0
1269,668,3202,1
1268,668,3210,1
1264,657,3291,1
1268,657,3346,0
1271,669,3439,1
1267,657,3450,0
1263,657,3684,1
1263,657,3684,1
1264,658,3794,1
1268,667,3967,1
1273,666,4146,0
1263,658,4179,1
1269,656,4187,0
1264,659,4231,1
1262,657,4337,1
1269,669,4355,1
1270,658,4415,0
1271,658,4458,0
1263,660,4484,1
1267,668,4517,1
1268,669,4593,1
1276,666,4693,0
1263,659,4768,1
1266,667,4770,1
1265,667,4843,1
1262,658,4860,1
1262,660,4957,1
1267,667,5022,1
1261,658,5288,1
1269,670,5319,1
1269,670,5320,1
1269,658,5327,0
1278,666,5377,0
1266,669,5605,1
1266,668,5677,1
1265,667,5802,1
1265,667,5802,1
1262,659,5946,1
1265,669,5956,1
1267,669,6144,1
1262,658,6206,1
1260,657,6226,1
1260,658,6270,1
1261,658,6348,1
1267,657,6508,0
1267,658,6588,0
1265,668,6598,1
1261,659,6608,1
1261,661,6685,1
1264,669,6730,1
1266,670,6783,1
1260,659,6797,1
1267,670,6818,1
1264,668,6906,1
1259,658,6968,1
1264,667,7002,1
1263,667,7084,1
1263,667,7084,1
1269,657,7147,0
1265,670,7295,1
1266,657,7359,0
1259,659,7370,1
1271,666,7449,0
1270,666,7611,0
1263,668,7853,1
1267,672,7871,1
1261,658,8203,0
1269,668,8326,0
1265,672,8362,1
1265,657,8366,0
1266,658,8472,0
1264,657,8533,0
1266,672,8557,1
1262,658,8600,0
1268,658,8634,0
1264,658,8687,0
1265,658,8758,0
1265,656,8779,0
1264,672,8845,1
1268,667,8857,0
1269,669,8872,0
1271,669,8911,0
1263,658,8914,0
1258,661,8921,1
1271,667,8959,0
1266,656,9031,0
1224,650,9035,0
1257,661,9119,1
1265,673,9160,1
1265,660,9274,0
1267,669,9392,0
1268,668,9448,0
1264,673,9489,1
1262,672,9506,1
