nframe,x0,y0
0,1468.0,23.0
1,1425.857746182856,27.925214102692802
2,1413.2000927926151,24.19028057561581
3,1210.5596826491724,34.32474172667012
4,1194.531303046994,25.040450393112884
5,1153.2489014731214,59.071184778713636
6,1117.783094905341,70.13552654738805
7,1082.0527510914958,87.27296125755845
8,1022.198484469078,145.06361428054205
9,965.0556498435747,213.3161602461441
10,938.3620294095267,212.93348268974805
11,931.0271704436536,211.94583720416455
12,930.6383309242356,211.21430913518924
13,931.3262898970086,210.98882728284212
14,930.4327961487238,213.23209724432795
15,934.0131396554963,214.48791771221914
16,932.0325241391283,214.8140752491666
17,932.5909267529397,215.18221139003822
18,929.7512132507652,216.00366802145513
19,921.4147030568458,214.36265086601537
20,922.3781090165646,213.6250327977088
21,920.0811000359253,211.61800110227117
22,891.4642018848963,192.860585371294
23,888.4866879379078,153.18339706283865
24,945.822882252125,83.62575494881918
25,908.1907032249723,39.03095272399882
26,891.613852257047,25.733401849560163
27,836.8962749931915,0.5107968454857404
28,925.897189429553,-1.3235510173439506
29,844.7327741162325,-14.983040768377972
30,824.3475977728729,-16.945265610701306
31,839.5845013331815,-17.473420570844212
32,799.7366651464026,-53.16882374551028
33,804.2204143255269,-85.26418144057682
34,798.0823510464951,-93.79698331720182
35,798.951699954371,-135.46942544282686
36,757.5206900208694,-209.37794381469007
37,763.7462654816097,-262.0880443892698
38,763.5700239509072,-267.6962541202471
39,767.8960353207375,-269.3965585602273
40,864.2904079306487,-270.74597297213114
41,864.1420860035685,-270.7439707018637
42,859.0112949912973,-270.6732493269549
43,859.6637592013566,-270.6829428430283
44,857.3589558162109,-270.6477272481385
45,855.3490706112322,-270.6162348972653
46,854.8816913715342,-270.6088274846797
47,863.1454159195417,-270.739188481522
48,865.8650760653858,-270.78157573038743
49,869.903563176842,-270.8457050885014
50,868.0682772458113,-270.8161422726487
51,867.3146982143995,-270.8036597732679
52,861.6353021594496,-270.70362546479987
53,867.2997134222647,-268.00394080202483
54,866.7843632852585,-267.34747482793586
55,867.4624482830402,-268.61842035713886
56,867.3433012408976,-268.1453673388323
57,868.4575214832041,-268.992120240326
58,874.2111636114352,-273.3751711162459
59,876.8501315926914,-275.3840108486998
60,878.5947846021579,-276.7093864769072
61,875.0280217544091,-273.97651851004184
62,874.7887731971736,-273.0643918760735
