nframe,x0,y0
0,1816.0,850.0000000000001
1,1842.7049767424535,831.0121445489837
2,1856.6738658023598,829.3083768562896
3,2000.5389999531044,748.3971661539703
4,2023.4234072428214,749.7331847469011
5,2016.2681403448967,708.7316884106311
6,2030.849353354749,687.4448107294403
7,2038.705875463497,661.4043822752252
8,2018.692265387556,595.4759311223683
9,1984.6650764656047,522.5018149146259
10,2005.575649746235,513.1609248351946
11,2012.3281085288136,511.27111402448077
12,2013.460804889491,511.69185525124794
13,2013.1903468718438,512.113102049968
14,2011.3167547636701,510.070025641791
15,2007.1381078645388,510.39904596439254
16,2008.2851946503868,509.43402822402254
17,2007.436965137039,509.35320884160996
18,2008.6779926900838,507.6982256118318
19,2016.9440222634535,505.94803065429403
20,2017.0464909275472,506.86150259955923
21,2021.0977264871324,507.57185052957874
22,2064.4435641321884,511.6302560648082
23,2111.9871844934205,540.9880664329703
24,2147.3547924558225,615.0329820115022
25,2227.0881334099604,635.6548633106554
26,2254.9711537734665,639.8711015477569
27,2325.7111131373586,639.4679213503052
28,2259.539705925871,672.9975558467992
29,2337.3743620802825,654.1801122688789
30,2355.2481413650185,648.3276150521414
31,2344.163878129959,654.2320956176005
32,2415.4450664293813,667.2284359245783
33,2448.6172733022613,693.4639284064085
34,2463.0585654253996,697.7932192362111
35,2509.9276261873897,730.069823000979
36,2626.0129019074225,771.8042798505235
37,2681.3644108100534,814.479984309534
38,2687.8968864068365,818.7178806364082
39,2686.5183696359595,821.5833842086141
40,2614.1230027518686,857.4095604377766
41,2614.2344819267837,857.3544915490038
42,2618.089135285728,855.4484155705669
43,2617.599751547966,855.691341390017
44,2619.3273691366344,854.8324689906447
45,2620.833031094748,854.082895774414
46,2621.183062110346,853.9085252587199
47,2614.993474479557,856.9911000746762
48,2612.9558417752537,858.0052054681466
49,2609.931467829485,859.5119851861007
50,2611.3054128738554,858.8269092313145
51,2611.8691704510543,858.5453493542187
52,2616.1111674747276,856.4187848366722
53,2608.6870177898045,856.3925517692287
54,2608.3334599356376,855.7030383242683
55,2609.2631381511815,856.9225937661969
56,2608.81491144259,856.5167581114166
57,2608.92619565763,857.5683693569879
58,2609.5128988524766,863.0068121273715
59,2609.78029415298,865.5000660587675
60,2609.954001438914,867.1463209163667
61,2609.572325661009,863.7628714117643
62,2608.715364710795,862.9769178681044
63,2611.007771407376,865.8605620673201
64,2568.434547058072,906.8174498872273
65,2536.8351166989473,921.3505372613182
66,2488.6471398688573,897.3764174242822
67,2432.0491040437637,871.0776825681379
68,2304.731583860282,860.0706110663566
69,2250.223181658383,835.2144886417304
70,2194.2274674235273,816.0932438939502
71,2179.6716910787122,812.1429454084524
72,2055.9945945667105,771.8806459242627
73,2039.918018475512,760.072705291663
74,1980.153019018906,719.0983727768128
75,1974.5166020401002,671.6294679594149
76,1966.5906034670302,646.7719662234592
77,1954.790171347343,630.8209590700046
78,1921.033582133695,611.2350903449881
79,1943.0421961053903,619.6110890823534
80,1884.2650345350291,602.5520625508583
81,1811.8913086393547,584.9091393070539
82,1811.8682380518633,585.326425936372
83,1810.1046733491883,585.8009817491773
84,1809.861851366074,585.3779899363267
85,1808.1350958607409,582.3625403309867
86,1812.2806712349307,582.5752972122085
87,1813.779141369972,582.6506505200516
88,1811.845509298392,582.9768637471285
89,1815.3205574627862,582.3889728504081
90,1818.6259968793868,581.8263854321852
91,1814.9893554992598,582.444642242472
92,1812.0316214895165,582.9479040028951
93,1671.7843136492543,583.2355625256681
94,1618.7265380055808,595.6247346564836
95,1701.6119523014727,590.4522633210471
96,1582.395879120127,587.8383785112627
97,1431.8069037704909,585.6231164808084
98,1453.002369149391,552.0518584475241
99,1442.7492052842724,537.4122554887498
100,1395.8767637573035,567.4258360099385
101,1394.5898708922446,568.1544030115512
102,1392.7582599584284,567.7826660274617
103,1391.0968754031642,567.1019256271015
104,1393.8786679364866,566.5546661465077
105,1386.1116907681228,567.7621258745465
106,1384.1108103516144,568.6939153351947
107,1387.3509614867062,567.1787056649359
108,1384.194758394647,567.3071265062403
109,1386.012832686892,568.6627180047915
110,1387.0331920198387,562.6965976471993
111,1389.152895143049,563.1824361909152
112,1395.6703682563361,559.4804217602199
113,1398.1566853655072,557.3289192371759
114,1395.7551091912385,557.9939295136379
115,1403.2110645277328,557.3267106037729
116,1403.438264825481,556.9269577353091
117,1407.8237851312363,554.4323168874303
118,1411.230672768655,552.4969412856641
119,1410.4332989774937,552.9481572500632
120,1409.2424705871695,553.8538312249315
121,1407.6508497807245,550.6610119726464
122,1419.2806117279306,552.9946100399452
123,1420.2902797509207,553.3013422709809
124,1420.5664054835938,553.3010934400087
125,1428.7419967318936,553.296444415704
126,1423.0714261875403,553.2949062436896
127,1420.3741499807008,553.2957278319543
128,1420.8879695259213,553.2953576834738
129,1414.176290526254,553.3037289442985
130,1407.347725960424,553.3127321172888
131,1404.889098814342,553.3161675699193
132,1402.3110743518016,553.3185882359479
133,1396.8472988949745,553.3196410657957
134,1400.0597002661286,549.9961672961917
135,1405.7864861472237,551.2772969417762
136,1405.7830318028666,551.2136004901112
137,1409.8624948962774,552.9811875271089
138,1408.735178389058,551.852125076688
139,1403.5470523667275,546.6454373470746
140,1403.434543289666,546.5324470804577
141,1400.3639036804973,543.4490303307165
142,1402.6606858595007,545.7628226436533
143,1401.8090993607138,544.9054381990642
144,1405.6895831563593,543.169923995707
145,1404.9093043162895,543.2772704160861
146,1401.2618663966746,541.5256099356184
147,1395.2053284018193,540.4679628782706
148,1395.468425396327,538.392573796844
149,1395.377137349749,538.3052873593388
150,1396.697065919149,539.1847228645371
151,1395.514128379877,538.3991456639494
152,1400.5773589598393,540.5964426721257
153,1398.5110754151738,542.983305454704
154,1394.0863225979822,539.9284821026949
155,1393.8173110817324,539.3947319382776
156,1397.50163749172,538.1654930378484
157,1399.611282372365,538.5557629491448
158,1400.383973172422,540.5431987384771
159,1412.2401533896711,591.0951199178602
160,1413.213963391424,597.4052919104242
161,1411.4937186705401,621.3002978456735
162,1439.0133145330715,676.9054916382136
163,1434.9514841749278,673.8034639924678
164,1430.1610942546213,674.0329821190569
165,1432.9131488697283,673.100210642285
166,1433.2267775746523,671.0088485602296
167,1436.0907913001136,670.3845687734593
168,1435.9475488582034,670.3108737924008
169,1431.1419466264406,672.7951068703188
170,1428.9264836258978,674.5616494022955
171,1424.8920019715479,677.7771780068438
