x,y,t,p
1275,189,0,0
1276,189,612,0
1276,188,673,0
1276,187,2691,0
1275,185,3866,1
1274,185,4602,1
1275,184,4643,1
1273,185,4667,1
1274,184,4779,1
1276,189,5303,1
1273,184,5343,1
1275,183,5540,1
1273,187,5557,1
1275,189,5580,1
1276,188,5716,1
1274,183,5730,1
1275,187,5844,1
1274,187,5876,1
1276,187,5949,1
1276,185,5955,0
1273,183,6149,1
1272,184,6167,1
1273,186,6513,1
1274,186,6548,1
1272,183,6677,1
1276,185,6793,1
1272,186,6815,1
1271,183,7254,1
1270,184,7319,1
1271,186,7522,1
1272,185,7625,1
1271,185,7926,1
1270,183,7993,1
1270,186,8094,1
1271,182,8137,1
1270,185,8378,1
1274,186,8573,0
1270,182,8606,1
1274,183,8645,0
1274,184,8669,0
1274,187,8676,0
1274,185,8851,0
1273,186,9175,0
1269,185,9186,1
1273,184,9188,0
1269,182,9204,1
1273,183,9239,0
1270,181,9546,1
1272,186,9780,0
1268,182,9808,1
1272,184,9932,0
1269,181,10055,1
1272,183,10390,0
1273,187,10418,0
1272,185,10507,0
1273,185,10574,0
1268,181,10696,1
1271,183,10708,0
1271,186,10872,0
1269,184,10875,1
1268,184,11159,1
1267,181,11244,1
1269,180,11305,1
1268,180,11461,1
1270,186,11475,0
1266,181,11614,1
1266,184,11681,1
1267,183,11793,1
1268,183,11801,1
1270,182,11808,0
1267,180,11834,1
1270,183,11915,0
1266,183,11999,1
1268,179,12031,1
1270,181,12042,0
1265,181,12081,1
1270,185,12142,0
1266,180,12168,1
1267,179,12343,1
1267,184,12345,1
1270,184,12406,0
1265,180,12451,1
1269,184,12584,0
1264,181,12662,1
1269,182,12686,0
1266,179,12725,1
1265,180,12787,1
1269,181,12893,0
1265,183,12916,1
1269,185,12930,0
1266,182,12965,1
1266,183,12970,1
1264,180,12973,1
1271,182,13071,0
1267,178,13117,1
1269,180,13127,0
1265,179,13209,1
1266,179,13233,1
1268,181,13271,0
1265,182,13277,1
1264,180,13473,1
1263,181,13609,1
1263,180,13645,1
1264,182,13782,1
1268,180,13831,0
1265,179,13859,1
1264,179,13861,1
1265,178,14113,1
1267,180,14174,0
1268,179,14201,0
1263,179,14251,1
1263,182,14258,1
1262,180,14308,1
1264,183,14359,1
1265,182,14623,1
1267,184,14659,0
1263,179,14674,1
1262,179,14748,1
1264,178,14798,1
1264,178,14798,1
1264,181,14824,1
1264,182,14843,1
1267,179,14860,0
1266,179,14931,0
1267,181,14954,0
1267,181,14955,0
1262,182,15108,1
1261,180,15122,1
1263,178,15188,1
1262,181,15235,1
1266,183,15249,0
1263,181,15249,1
1266,180,15262,0
1262,179,15301,1
1263,180,15341,1
1263,182,15390,1
1267,183,15429,0
1261,179,15477,1
1265,179,15675,0
1261,181,15692,1
1262,178,15710,1
1266,182,15916,0
1267,178,15972,0
1266,184,15985,0
1265,180,16010,0
1260,179,16052,1
1261,179,16114,1
1265,183,16119,0
1262,180,16138,1
1265,182,16147,0
1260,180,16266,1
1262,178,16303,1
1262,181,16349,1
1261,178,16372,1
1261,182,16428,1
1260,181,16517,1
1261,180,16555,1
1266,181,16579,0
1260,179,16594,1
1265,178,16661,0
1264,183,16676,0
1262,182,16712,1
1263,177,16821,1
1261,181,16907,1
1260,178,16953,1
1259,179,16955,1
1264,182,16964,0
