x,y,t,p
0,126,0,0
0,127,83,0
0,121,382,0
1,126,453,0
1,129,678,0
0,125,783,0
1,124,839,0
1,127,867,0
1,123,906,0
1,125,922,0
2,127,937,0
2,129,954,0
0,124,955,0
0,128,1008,0
0,129,1008,0
0,126,1040,0
0,123,1111,0
2,126,1146,0
2,125,1156,0
0,111,1180,0
3,126,1204,0
2,124,1298,0
1,121,1332,0
1,128,1337,0
1,131,1363,0
0,122,1434,0
2,123,1459,0
3,125,1460,0
1,122,1521,0
3,123,1551,0
1,130,1579,0
3,124,1712,0
2,128,1795,0
2,122,1802,0
4,126,2056,0
3,127,2063,0
3,128,2097,0
6,127,2162,0
4,125,2235,0
5,127,2304,0
5,126,2310,0
4,127,2332,0
5,125,2445,0
6,125,2508,0
4,124,2521,0
4,128,2524,0
6,126,2589,0
5,124,2764,0
6,124,2816,0
6,123,2867,0
4,123,2896,0
7,126,2910,0
5,123,2960,0
0,126,2961,1
5,128,2996,0
3,125,3103,0
6,128,3119,0
6,122,3141,0
7,127,3143,0
6,129,3156,0
5,121,3161,0
6,127,3197,0
5,129,3267,0
7,125,3449,0
0,124,3457,1
0,125,3611,1
10,122,3691,1
5,122,3728,0
8,128,3811,0
7,128,3832,0
7,129,3833,0
8,126,3866,0
5,125,3877,0
7,124,3879,0
6,126,3887,0
6,125,3938,0
5,126,3950,0
8,125,3981,0
1,122,4015,1
7,122,4031,0
11,122,4064,0
1,128,4079,1
0,122,4082,1
7,123,4089,0
8,124,4132,0
4,121,4136,0
9,128,4138,0
3,125,4146,1
0,127,4171,1
9,126,4188,0
8,127,4202,0
9,123,4208,0
9,127,4220,0
4,134,4233,1
9,125,4234,0
5,129,4253,1
1,125,4257,1
3,131,4263,1
11,121,4352,0
10,126,4413,0
8,122,4428,0
10,127,4450,0
8,123,4451,0
55,116,4501,0
7,126,4502,0
9,124,4522,0
10,124,4526,0
10,125,4536,0
9,129,4580,0
12,128,4612,0
10,128,4638,0
11,126,4652,0
8,129,4696,0
11,125,4754,0
0,123,4755,1
9,121,4800,0
12,127,4871,0
5,125,4965,1
2,123,4996,1
10,129,4996,0
11,127,5033,0
12,126,5048,0
11,128,5123,0
9,126,5214,0
12,124,5216,0
9,128,5233,0
12,123,5258,0
5,126,5260,1
5,126,5260,1
5,128,5309,1
10,122,5316,0
3,125,5351,1
10,123,5389,0
11,124,5401,0
10,121,5408,0
8,121,5435,0
12,125,5477,0
2,125,5495,1
11,129,5496,0
12,122,5599,0
6,126,5602,1
3,123,5612,1
10,126,5684,0
13,129,5743,0
6,125,5761,1
1,124,5766,1
11,123,5773,0
15,128,5780,0
2,122,5798,1
13,127,5798,0
12,129,5861,0
13,123,5888,0
13,126,5891,0
1,126,5919,1
11,130,5924,0
7,126,5941,1
14,128,5998,0
4,124,6007,1
11,125,6018,0
12,127,6025,0
13,124,6038,0
13,125,6039,0
5,125,6073,1
14,127,6192,0
14,126,6307,0
6,127,6352,1
15,127,6366,0
16,128,6376,0
12,126,6383,0
14,124,6402,0
9,126,6433,1
9,128,6493,1
8,129,6529,1
4,126,6532,1
4,125,6541,1
13,128,6593,0
10,126,6599,1
14,125,6608,0
16,127,6616,0
4,128,6766,1
14,129,6768,0
15,126,6773,0
13,127,6792,0
7,128,6798,1
13,126,6864,0
14,126,6904,0
16,124,6929,0
15,125,6948,0
14,123,6971,0
16,126,6976,0
15,124,6984,0
17,128,6985,0
17,127,7060,0
7,125,7113,1
15,129,7154,0
10,129,7159,1
13,122,7176,0
16,129,7182,0
19,128,7185,0
8,125,7203,1
14,127,7221,0
16,127,7246,0
15,127,7263,0
9,124,7287,1
15,128,7310,0
15,123,7323,0
17,126,7324,0
16,125,7325,0
17,129,7348,0
9,125,7380,1
10,125,7393,1
18,127,7465,0
10,126,7467,1
16,123,7473,0
16,126,7499,0
9,129,7513,1
15,126,7516,0
11,130,7526,1
8,124,7543,1
9,126,7557,1
11,125,7654,1
11,128,7655,1
17,124,7669,0
11,129,7685,1
18,129,7697,0
17,125,7707,0
20,128,7720,0
12,126,7743,1
11,130,7809,1
17,127,7814,0
12,129,7815,1
13,127,7825,1
11,123,7835,1
14,127,7845,1
10,128,7860,1
11,127,7862,1
13,129,7904,1
11,131,7909,1
13,128,7915,1
12,127,7930,1
13,126,7970,1
17,126,8001,0
14,129,8016,1
17,123,8034,0
22,124,8039,1
18,126,8054,0
22,122,8063,1
22,121,8070,1
19,127,8076,0
22,123,8078,1
19,129,8093,0
23,121,8111,1
23,123,8120,1
25,121,8124,1
23,122,8138,1
23,124,8149,1
23,125,8169,1
25,122,8183,1
18,128,8200,0
15,126,8223,1
52,114,8225,0
16,122,8245,0
18,127,8270,0
19,126,8310,0
17,128,8315,0
11,124,8327,1
18,130,8363,0
19,123,8383,0
23,122,8385,0
19,125,8385,0
18,125,8392,0
20,125,8410,0
21,128,8413,0
20,126,8419,0
19,124,8434,0
17,130,8438,0
14,126,8447,1
20,127,8451,0
18,124,8455,0
13,122,8488,1
3,124,8499,1
23,124,8499,0
13,127,8512,1
25,122,8538,0
23,123,8553,0
20,124,8560,0
15,127,8563,1
23,121,8587,0
21,126,8617,0
14,127,8632,1
15,126,8650,1
21,127,8670,0
22,123,8682,0
19,131,8687,0
19,130,8700,0
19,128,8701,0
13,125,8731,1
18,123,8779,0
20,129,8801,0
22,124,8808,0
19,127,8814,0
12,126,8854,1
22,128,8869,0
21,125,8871,0
23,125,8923,0
23,128,8924,0
16,126,8945,1
20,123,8947,0
15,128,8948,1
21,129,8952,0
20,130,8967,0
19,126,8971,0
14,123,8997,1
14,126,8998,1
13,126,9009,1
16,127,9012,1
15,126,9048,1
21,130,9051,0
15,129,9080,1
15,127,9081,1
22,127,9107,0
22,122,9117,0
14,125,9136,1
22,126,9186,0
20,125,9192,0
20,126,9213,0
20,122,9263,0
20,121,9269,0
23,129,9312,0
21,128,9318,0
19,122,9318,0
20,128,9356,0
21,124,9364,0
16,125,9395,1
16,126,9428,1
11,126,9433,1
15,125,9454,1
17,128,9458,1
22,130,9476,0
22,125,9504,0
14,128,9504,1
17,127,9511,1
15,124,9567,1
17,126,9583,1
22,129,9601,0
23,127,9608,0
23,130,9623,0
15,126,9626,1
23,126,9630,0
24,128,9646,0
21,126,9651,0
22,121,9676,0
15,123,9678,1
16,127,9705,1
25,127,9754,0
18,127,9784,1
17,130,9834,1
16,125,9860,1
14,124,9899,1
21,127,9917,0
24,126,9929,0
19,127,9952,1
23,124,9962,0
25,130,9968,0
16,122,10017,1
17,125,10020,1
18,125,10059,1
16,123,10167,1
19,126,10179,1
25,129,10207,0
18,124,10208,1
25,124,10210,0
24,127,10212,0
19,128,10214,1
20,128,10228,1
18,126,10249,1
17,128,10260,1
23,131,10281,0
25,128,10312,0
18,128,10371,1
23,128,10387,0
24,124,10395,0
24,125,10406,0
25,126,10417,0
18,123,10428,1
24,129,10496,0
26,127,10502,0
24,130,10510,0
23,125,10516,0
25,132,10525,0
26,129,10559,0
23,127,10588,0
24,128,10610,0
19,127,10615,1
26,130,10632,0
18,127,10648,1
17,124,10655,1
25,125,10703,0
23,122,10708,0
23,132,10776,0
25,123,10783,0
24,122,10817,0
26,128,10823,0
20,126,10825,1
19,126,10871,1
24,123,10883,0
25,127,10887,0
21,127,10895,1
20,128,10925,1
26,126,10939,0
27,128,10964,0
25,131,10985,0
