x,y,t,p
1274,586,0,0
1274,588,120,0
1274,587,148,0
1274,589,157,0
1273,588,484,0
1273,589,487,0
1272,588,550,0
1275,587,567,0
1275,586,619,0
1273,587,666,0
1272,587,757,0
1269,592,1246,1
1268,592,1270,1
1267,592,1291,1
1269,591,1307,1
1266,594,1309,1
1265,594,1311,1
1267,594,1313,1
1266,591,1322,1
1266,593,1325,1
1266,595,1325,1
1268,593,1327,1
1267,593,1337,1
1266,592,1342,1
1265,592,1347,1
1265,593,1350,1
1267,595,1353,1
1269,590,1353,1
1267,596,1358,1
1264,594,1369,1
1264,592,1369,1
1267,591,1372,1
1265,591,1395,1
1265,596,1419,1
1265,595,1436,1
1264,593,1443,1
1264,596,1452,1
1264,595,1498,1
1263,593,1503,1
1267,587,1776,0
1267,595,1783,0
1269,591,1789,0
1265,586,1809,0
1267,592,1838,0
1268,593,1841,0
1266,593,1845,0
1265,585,1850,0
1267,591,1858,0
1264,588,1862,0
1264,585,1867,0
1265,587,1879,0
1266,586,1880,0
1267,593,1885,0
1266,588,1888,0
1266,594,1891,0
1268,592,1903,0
1269,590,1907,0
1269,592,1908,0
1267,594,1924,0
1265,593,1924,0
1266,592,1932,0
1266,583,1934,0
1265,595,1941,0
1266,587,1942,0
1266,585,1943,0
1264,593,1949,0
1265,592,1955,0
1264,594,1957,0
1270,587,1966,0
1266,591,1986,0
1268,585,1988,0
1265,591,1991,0
1267,588,2011,0
1269,587,2016,0
1270,585,2016,0
1265,588,2023,0
1264,586,2034,0
1266,595,2034,0
1263,593,2035,0
1267,586,2050,0
1265,594,2050,0
1267,589,2058,0
1268,587,2059,0
1263,588,2079,0
1264,587,2084,0
1264,584,2094,0
1266,584,2126,0
1263,589,2132,0
1265,583,2193,0
1264,595,2204,0
1264,592,2207,0
1274,589,2223,1
1263,587,2241,0
1273,587,2247,1
1263,586,2255,0
1268,588,2255,0
1274,588,2279,1
1263,585,2298,0
1265,584,2317,0
1262,585,2324,0
1262,584,2334,0
1265,589,2342,0
1262,587,2356,0
1262,586,2360,0
1267,584,2366,0
1264,589,2377,0
1266,589,2377,0
1264,583,2378,0
1263,584,2379,0
1262,588,2379,0
1265,596,2390,0
1262,589,2428,0
1261,587,2551,0
1263,590,2555,0
1264,596,2626,0
1262,583,2656,0
1261,585,2669,0
1260,585,2671,0
1261,588,2673,0
1261,589,2729,0
1261,586,2734,0
1260,586,2753,0
1259,586,2767,0
1272,587,2823,1
1260,587,2856,0
1261,583,2872,0
1260,583,2901,0
1261,584,2904,0
1259,585,2934,0
1260,584,2948,0
1259,584,2977,0
1262,582,3000,0
1259,587,3026,0
1261,582,3052,0
1260,588,3094,0
1263,583,3096,0
1258,586,3165,0
1258,585,3201,0
1259,583,3227,0
1258,584,3265,0
1258,584,3265,0
1258,587,3282,0
1257,585,3352,0
1259,582,3377,0
1267,588,3404,1
1260,589,3410,0
1257,587,3432,0
1259,588,3451,0
1263,582,3459,0
1260,582,3463,0
1257,584,3471,0
1260,585,3474,0
1257,586,3478,0
1266,587,3484,1
1265,582,3494,0
1266,581,3501,0
1264,582,3501,0
1257,588,3508,0
1256,586,3523,0
1258,582,3530,0
1264,581,3562,0
1256,583,3569,0
1257,582,3583,0
1258,588,3589,0
1256,585,3591,0
1257,583,3595,0
1258,583,3597,0
1261,581,3621,0
1255,585,3646,0
1266,588,3667,1
1256,584,3713,0
1265,588,3748,1
1255,584,3805,0
1256,582,3829,0
1255,586,3845,0
1265,584,3886,1
1256,587,3896,0
1255,587,3985,0
1255,583,3988,0
1254,586,4074,0
1266,584,4080,1
1254,585,4091,0
1265,587,4104,1
1254,584,4147,0
1253,585,4172,0
1264,582,4188,1
1264,586,4223,1
1263,582,4233,1
1254,583,4260,0
1260,585,4291,1
1253,584,4305,0
1263,586,4313,1
1261,584,4366,1
1264,587,4369,1
1263,585,4405,1
1264,583,4416,1
1263,583,4417,1
1263,584,4431,1
1264,584,4437,1
1260,582,4480,1
1261,586,4505,1
1262,587,4523,1
1259,582,4534,1
1252,586,4551,0
1258,583,4563,1
1256,582,4575,1
1262,583,4597,1
1261,585,4623,1
1261,583,4651,1
1262,585,4669,1
1259,588,4677,1
1265,582,4686,1
1261,588,4745,1
1273,589,4753,1
1262,588,4764,1
1260,584,4767,1
1262,586,4790,1
1250,582,4877,0
1251,585,4916,0
1249,583,4919,0
1250,583,4956,0
1259,587,4966,1
1251,584,4991,0
1251,582,5031,0
1249,582,5053,0
1251,583,5065,0
1253,583,5065,0
1258,584,5072,1
1249,584,5086,0
1250,584,5086,0
1250,585,5095,0
1252,584,5118,0
1250,581,5137,0
1250,581,5137,0
1252,582,5141,0
1249,581,5169,0
1249,581,5169,0
1247,583,5194,0
1248,582,5208,0
1257,583,5220,1
1258,587,5229,1
1248,581,5268,0
1258,588,5275,1
1252,583,5281,0
1256,587,5290,1
1257,584,5313,1
1248,583,5313,0
1257,586,5321,1
1247,582,5331,0
1258,585,5351,1
1256,586,5358,1
1256,584,5361,1
1247,584,5366,0
1258,586,5377,1
1257,587,5387,1
1249,580,5395,0
1263,587,5397,1
1247,581,5418,0
1255,586,5425,1
1256,585,5432,1
1246,583,5442,0
1259,584,5460,1
1257,585,5494,1
1259,583,5511,1
1265,589,5524,1
1246,582,5537,0
1260,586,5559,1
1244,582,5602,0
1246,584,5611,0
1245,582,5611,0
1244,583,5619,0
1258,582,5659,1
1260,588,5667,1
1245,590,5710,1
1246,581,5727,0
1246,589,5729,1
1255,584,5733,1
1247,580,5778,0
1267,587,5827,1
1255,585,5906,1
1255,583,5914,1
1245,581,5926,0
1244,581,5936,0
1256,583,5970,1
1243,582,6043,0
1244,584,6059,0
1243,583,6072,0
1243,583,6072,0
1245,584,6117,0
1245,585,6120,0
1246,580,6129,0
1247,585,6135,0
1243,584,6159,0
1246,585,6181,0
1242,583,6196,0
1254,583,6202,1
1243,585,6230,0
1254,586,6244,1
1244,586,6264,0
1246,589,6274,0
1244,580,6278,0
1254,585,6279,1
1243,581,6306,0
1243,580,6312,0
1242,581,6316,0
1245,580,6321,0
1242,584,6357,0
1246,587,6363,0
1244,585,6376,0
1241,584,6383,0
1243,586,6387,0
1245,590,6398,0
1242,582,6414,0
1242,582,6414,0
1240,581,6427,0
1244,582,6431,0
1242,585,6446,0
1242,580,6468,0
1240,582,6475,0
1244,579,6492,0
1241,583,6501,0
1252,584,6512,1
1252,586,6517,1
1254,584,6522,1
1241,581,6567,0
1252,582,6613,1
1242,579,6616,0
1241,582,6625,0
1244,583,6685,0
1243,579,6695,0
1241,586,6699,0
1241,586,6699,0
1240,584,6703,0
1240,583,6714,0
1239,582,6761,0
1251,582,6822,1
1240,580,6824,0
1255,587,6827,1
1251,583,6855,1
1241,585,6901,0
1250,584,6909,1
1239,584,6917,0
1250,583,6988,1
1241,580,7008,0
1239,581,7057,0
1240,585,7096,0
1239,580,7105,0
1248,583,7154,1
1239,583,7187,0
1249,584,7189,1
1238,583,7226,0
1238,582,7246,0
1238,581,7258,0
1238,579,7306,0
1272,588,7331,1
1247,584,7335,1
1240,579,7345,0
1239,579,7364,0
1237,581,7393,0
1251,585,7432,1
1237,583,7433,0
1247,585,7439,1
1237,582,7452,0
1238,580,7465,0
1251,584,7467,1
1237,580,7484,0
1236,579,7573,0
1249,582,7586,1
1236,581,7594,0
1246,585,7596,1
1247,582,7613,1
1244,583,7661,1
1237,579,7671,0
1250,585,7715,1
1246,584,7718,1
1236,580,7721,0
1235,582,7754,0
1246,582,7768,1
1236,583,7775,0
1245,584,7789,1
1235,583,7793,0
1235,580,7812,0
1235,581,7833,0
1236,582,7897,0
1244,582,7906,1
1234,582,7940,0
1234,581,7952,0
1233,583,8028,0
