x,y,t,p
682,373,0,1
690,378,5,1
683,375,11,1
690,379,12,1
683,373,13,1
691,379,21,1
681,373,63,1
691,378,80,1
685,375,85,1
681,372,86,1
691,377,96,1
690,377,99,1
689,378,107,1
685,374,143,1
690,378,170,1
691,379,176,1
682,372,182,1
682,375,218,0
692,378,221,1
691,378,223,1
692,377,235,1
689,377,239,1
691,377,254,1
690,377,257,1
693,378,280,1
683,375,349,0
682,374,364,0
685,382,398,1
691,379,422,0
681,373,436,0
683,374,446,0
683,374,446,0
684,374,449,0
682,373,480,0
681,372,509,0
692,378,521,0
691,378,523,0
693,378,532,0
692,377,551,0
683,373,554,0
682,372,597,0
691,377,598,0
690,377,610,0
690,378,673,0
689,377,693,0
682,375,696,0
690,379,767,0
689,378,802,0
690,376,854,0
684,375,877,0
690,377,1125,0
684,382,1274,1
681,375,2169,0
685,379,2193,1
681,374,2220,0
686,374,2405,0
682,383,2486,0
685,375,2507,0
686,376,2820,0
684,374,3084,0
683,375,3094,0
687,376,3323,1
682,381,3412,0
689,377,4097,0
694,382,4756,0
683,375,4954,1
682,375,4973,1
684,374,4988,1
683,377,5000,1
685,383,5033,1
684,375,5035,1
684,376,5042,1
683,374,5056,1
681,375,5078,1
682,375,5082,1
685,377,5087,1
685,376,5093,1
683,375,5104,1
682,374,5108,1
681,374,5171,1
684,375,5211,1
685,375,5216,1
682,373,5250,1
683,374,5264,1
688,377,5299,0
681,373,5311,1
690,379,5378,1
686,382,5400,1
682,375,5406,0
682,375,5406,0
683,375,5447,0
684,375,5449,0
682,374,5455,0
683,374,5462,0
683,374,5462,0
693,378,5597,1
690,377,5601,1
682,373,5616,0
691,378,5616,1
681,373,5624,0
692,378,5638,1
692,377,5654,1
693,377,5715,1
693,377,5715,1
689,377,5722,1
690,377,5777,1
692,378,6003,0
685,375,6037,0
693,377,6039,0
691,378,6041,0
692,377,6099,0
690,377,6184,0
689,377,6319,0
693,378,6327,0
688,376,6459,0
686,383,6473,1
691,377,6592,0
690,378,6731,0
688,378,6780,0
686,379,7247,1
683,374,7642,0
681,375,7860,0
683,378,8173,1
688,378,8342,1
684,374,8787,0
684,381,8885,1
683,375,8950,0
684,383,8980,1
683,379,9535,1
681,374,9644,0
684,377,10179,1
683,375,10185,1
684,374,10237,1
683,374,10260,1
682,375,10302,1
683,375,10331,1
681,375,10356,1
684,375,10376,1
682,374,10388,1
682,375,10417,1
683,376,10419,1
681,374,10436,1
685,375,10439,1
683,374,10453,1
682,373,10551,1
682,375,10597,0
682,375,10597,0
683,375,10687,0
682,374,10720,0
683,376,10745,0
683,374,10746,0
683,374,10746,0
684,375,10765,0
682,373,10917,0
682,375,10941,0
685,375,10948,0
691,377,11013,1
691,378,11028,1
690,378,11041,1
692,377,11057,1
693,377,11109,1
690,377,11180,1
689,379,11493,0
692,377,11544,0
693,377,11563,0
691,378,11608,0
690,377,11704,0
690,381,11706,0
684,374,11770,0
686,383,11775,1
695,382,11836,0
690,378,12025,0
685,382,12164,1
689,378,12254,0
687,376,12383,0
684,378,12669,1
683,381,12695,0
686,379,13017,1
686,375,13122,0
689,376,13201,0
681,375,13216,0
690,379,13301,0
687,375,13400,0
684,380,13995,1
683,374,14322,0
687,378,14458,1
688,379,14820,0
695,381,15531,0
684,374,15536,1
683,374,15551,1
682,375,15553,1
683,375,15616,1
684,375,15619,1
684,374,15622,1
682,375,15660,1
682,374,15675,1
683,376,15681,1
683,374,15714,1
685,375,15744,1
682,373,15793,1
684,375,15819,1
683,373,15861,1
681,373,15869,1
682,375,15946,0
682,375,15946,0
684,375,15995,0
683,375,16016,0
682,374,16039,0
683,374,16072,0
690,378,16073,1
685,375,16086,0
684,374,16139,0
683,373,16167,0
683,376,16204,0
691,378,16206,1
693,377,16327,1
692,377,16343,1
693,378,16357,1
687,382,16358,1
682,373,16396,0
690,377,16423,1
686,378,16514,1
694,376,16521,1
691,377,16550,1
693,376,16564,1
690,376,16614,1
694,376,16829,0
690,376,16909,0
688,378,16919,0
693,376,16934,0
692,377,16955,0
691,377,16969,0
691,378,17159,0
685,381,17166,1
690,377,17295,0
689,380,17450,0
691,376,17507,0
690,378,17677,0
686,379,19400,1
698,390,19680,0
698,389,19829,0
689,377,20016,0
681,373,20348,0
685,380,20740,1
688,376,20833,0
688,375,20887,0
684,374,21006,1
683,375,21027,1
683,376,21034,1
682,375,21053,1
682,374,21095,1
683,374,21116,1
684,375,21133,1
683,375,21170,1
685,375,21172,1
682,373,21192,1
683,373,21237,1
690,378,21279,1
691,378,21337,1
683,375,21344,0
682,375,21378,0
682,372,21378,1
682,374,21434,0
684,375,21458,0
685,375,21469,0
692,377,21476,1
683,374,21480,0
690,377,21500,1
691,376,21509,1
691,377,21561,1
683,373,21578,0
693,376,21583,1
684,374,21584,0
694,376,21595,1
692,376,21600,1
682,373,21665,0
693,376,21731,1
690,376,21747,1
683,376,21778,0
698,388,21779,0
693,376,22003,0
692,376,22092,0
690,376,22156,0
691,377,22158,0
694,376,22202,0
692,377,22230,0
691,376,22828,0
690,375,22910,0
690,377,22975,0
686,382,23138,1
683,375,23299,0
696,382,24015,0
686,381,25364,1
681,373,25807,0
683,375,26299,1
684,374,26329,1
682,375,26360,1
684,375,26391,1
683,375,26404,1
683,376,26414,1
683,374,26429,1
682,374,26434,1
682,373,26503,1
683,373,26522,1
685,375,26523,1
681,373,26538,1
684,374,26581,1
683,374,26581,1
684,373,26592,1
682,373,26641,1
683,375,26693,0
690,377,26713,1
682,374,26740,0
683,374,26746,0
683,374,26746,0
682,375,26765,0
692,377,26783,1
685,375,26790,0
684,374,26790,0
682,373,26791,0
682,373,26791,0
691,376,26817,1
691,377,26836,1
684,375,26837,0
694,376,26846,1
683,373,26889,0
692,376,26938,1
693,376,26944,1
694,376,27001,1
690,376,27063,1
684,373,27198,0
684,374,27280,0
694,376,27281,0
693,376,27349,0
690,376,27398,0
692,376,27434,0
692,377,27482,0
691,377,27492,0
693,380,28862,0
683,374,28888,0
689,376,29246,0
683,376,29663,0
681,373,31129,0
687,375,31287,0
684,374,31582,1
683,374,31629,1
682,375,31654,1
684,375,31660,1
684,374,31665,1
683,375,31669,1
682,374,31731,1
683,374,31761,1
683,373,31800,1
681,373,31805,1
682,373,31837,1
685,374,31854,1
682,372,31999,1
683,375,32009,0
682,374,32030,0
683,374,32076,0
683,374,32076,0
682,375,32096,0
684,374,32118,0
682,373,32137,0
682,373,32137,0
692,377,32145,1
684,375,32159,0
683,373,32169,0
691,377,32204,1
682,372,32207,0
693,376,32283,1
694,376,32299,1
692,376,32310,1
684,373,32386,0
690,376,32417,1
694,375,32490,1
693,375,32509,1
685,374,32584,0
694,376,32719,0
690,374,32737,0
690,376,32743,0
693,376,32843,0
692,376,32852,0
694,375,32855,0
693,375,32888,0
692,377,32934,0
691,377,33041,0
691,376,33360,0
684,374,33613,0
689,375,34380,0
685,381,34853,1
688,378,35021,1
684,376,35568,0
681,373,36407,0
684,376,36841,1
684,376,36841,1
684,374,36865,1
682,375,36911,1
684,375,36934,1
683,375,36943,1
684,374,36950,1
682,374,36999,1
683,374,37005,1
682,373,37089,1
681,373,37091,1
685,374,37111,1
683,373,37114,1
684,373,37134,1
683,374,37191,1
682,372,37209,1
681,372,37218,1
683,375,37333,0
682,374,37333,0
683,374,37348,0
683,374,37348,0
691,376,37389,1
692,377,37420,1
691,377,37422,1
683,373,37436,0
684,374,37437,0
681,372,37445,0
682,373,37464,0
684,375,37465,0
682,375,37475,0
692,376,37491,1
693,376,37493,1
694,376,37536,1
690,377,37551,1
682,372,37589,0
693,375,37597,1
694,375,37631,1
689,377,37637,1
690,376,37652,1
693,376,37655,1
684,373,37685,0
691,376,37755,1
689,376,37797,1
693,376,37895,0
690,376,38034,0
692,377,38054,0
693,375,38135,0
691,376,38143,0
692,376,38158,0
694,376,38185,0
685,374,38215,0
694,375,38226,0
691,377,38246,0
689,376,38261,0
690,377,38316,0
683,374,39680,0
684,380,39778,1
688,379,40141,1
689,378,40184,1
684,374,40759,0
685,378,40801,1
681,373,41772,0
684,374,42092,1
683,374,42148,1
682,375,42162,1
683,375,42191,1
684,374,42197,1
684,375,42252,1
682,374,42254,1
683,374,42331,1
682,373,42331,1
681,373,42348,1
685,374,42366,1
683,373,42369,1
684,373,42436,1
682,372,42441,1
681,372,42474,1
690,377,42528,1
686,379,42555,0
691,377,42591,1
682,374,42622,0
692,377,42637,1
683,374,42639,0
683,374,42640,0
683,375,42648,0
681,372,42675,0
692,376,42687,1
691,376,42688,1
683,373,42715,0
684,374,42726,0
690,377,42733,1
694,376,42765,1
682,373,42766,0
682,375,42775,0
693,375,42779,1
690,376,42799,1
693,376,42826,1
694,375,42833,1
692,375,42866,1
684,375,42874,0
684,373,42943,0
689,376,42957,1
682,372,42962,0
693,376,43143,0
692,377,43194,0
692,375,43210,0
690,376,43260,0
693,375,43334,0
690,377,43367,0
692,376,43390,0
694,375,43417,0
686,381,43431,1
691,376,43461,0
689,376,43564,0
687,376,44058,0
694,376,44357,0
689,374,44442,0
686,376,44688,0
685,374,44834,0
681,373,44839,0
689,382,45380,0
689,379,45436,1
685,375,46515,0
682,375,47316,1
691,377,47329,0
684,375,47378,1
684,374,47379,1
683,375,47380,1
683,374,47396,1
681,375,47438,1
682,374,47441,1
682,375,47501,1
682,373,47504,1
681,373,47522,1
683,373,47535,1
685,374,47539,1
682,372,47628,1
684,373,47655,1
682,373,47661,1
681,372,47665,1
682,375,47716,0
691,377,47767,1
689,377,47784,1
690,377,47823,1
682,374,47823,0
682,373,47843,0
692,377,47856,1
683,375,47860,0
691,376,47890,1
683,374,47906,0
692,376,47908,1
681,372,47913,0
683,373,47942,0
691,377,47943,1
693,375,47946,1
684,374,47968,0
694,376,47969,1
693,376,47976,1
694,375,48009,1
690,377,48012,1
692,375,48018,1
690,376,48023,1
689,376,48042,1
693,375,48140,1
691,377,48308,0
693,375,48371,0
692,375,48385,0
692,377,48411,0
693,376,48442,0
684,375,48447,0
690,377,48502,0
694,375,48542,0
684,373,48544,0
690,376,48570,0
692,376,48579,0
689,377,48653,0
689,376,48837,0
691,376,48900,0
688,375,49871,0
681,373,50014,0
685,374,50377,0
681,375,50413,0
689,375,50988,0
685,379,51647,0
683,374,52506,1
681,375,52515,1
684,375,52522,1
684,374,52523,1
683,375,52539,1
682,375,52543,1
684,373,52547,1
682,374,52558,1
683,373,52570,1
681,373,52603,1
685,374,52641,1
682,373,52650,1
681,373,52743,1
681,372,52756,1
689,377,52879,1
694,376,52910,0
682,375,52917,0
683,375,52959,0
682,374,52961,0
681,373,52992,0
691,376,53032,1
690,377,53033,1
682,373,53049,0
691,377,53059,1
683,374,53061,0
692,377,53065,1
692,376,53068,1
684,374,53099,0
689,376,53105,1
683,373,53111,0
681,372,53121,0
690,376,53135,1
693,376,53138,1
694,376,53138,1
691,375,53145,1
690,375,53165,1
693,375,53172,1
692,375,53191,1
694,375,53192,1
689,375,53315,1
691,377,53548,0
692,377,53550,0
692,375,53550,0
693,375,53562,0
694,375,53611,0
692,376,53680,0
690,375,53740,0
684,375,53747,0
690,376,53759,0
689,375,53760,0
691,375,53760,0
689,376,53816,0
684,373,53951,0
683,380,54132,1
693,376,54767,0
687,373,55366,1
689,380,55416,1
690,377,55419,0
681,375,55500,0
688,378,55721,1
688,377,55849,1
689,378,55911,1
682,384,55977,0
687,380,55999,1
681,374,56156,0
682,372,57564,0
687,375,57705,0
683,374,57724,1
681,374,57743,1
683,373,57744,1
684,373,57749,1
684,375,57750,1
684,374,57752,1
683,375,57754,1
682,374,57773,1
682,375,57776,1
681,375,57782,1
682,373,57829,1
681,373,57873,1
682,372,57897,1
681,374,57905,1
691,376,57942,0
681,372,57973,1
683,375,58130,0
682,375,58173,0
682,374,58174,0
690,377,58212,1
683,374,58242,0
684,374,58262,0
683,373,58266,0
682,373,58284,0
684,375,58291,0
691,377,58292,1
681,373,58294,0
681,374,58299,0
691,376,58301,1
681,372,58341,0
689,376,58345,1
692,376,58363,1
692,377,58363,1
690,377,58378,1
691,375,58383,1
693,376,58395,1
689,377,58409,1
690,376,58411,1
693,375,58416,1
692,375,58450,1
694,375,58468,1
690,375,58500,1
689,375,58545,1
692,375,58829,0
693,375,58829,0
689,377,58850,0
694,375,58862,0
692,376,58911,0
691,377,58958,0
689,375,58960,0
690,377,58972,0
686,382,59000,0
690,376,59073,0
690,375,59100,0
691,375,59164,0
689,376,59187,0
684,373,59242,0
692,375,59323,0
688,379,59937,1
692,377,59951,0
685,376,60020,0
684,382,60020,0
683,373,60559,0
686,375,60691,0
681,375,61108,0
685,382,61176,0
